time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),Calculated instant fuel consumption (MPG),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
321.0,13.3,0.8,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.792387478564715,68.0,64.4,1010.96416666667,3639471.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1567.9,1532.5,1172.3,1109.2,0.0,0.0,0.0,0.0,727.0,2382.0,3.78,24.0,3.78,64.0,0.0,1010.96416666667,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.81,85.0,13.802,731.9,37.77,14.013,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.442,0.0,13.760294,9.15407985406207,0.0,0.0,0.806947951791399,0.0,0.0,0.0,0.0,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,0.0,0.0,1.298379254432361,0.5908929743211901,26.96
322.0,13.3,0.7,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.693339043744126,68.0,64.4,1010.96472222222,3639473.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1567.9,1532.5,1172.3,1109.2,0.0,41.0,0.0,0.0,727.0,2382.0,3.78,24.0,3.78,64.0,0.0,1010.96472222222,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.81,85.0,13.802,731.9,37.77,14.013,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.44,0.0,13.760294,9.15407985406207,0.0,0.0,0.806947951791399,0.0,0.0,0.0,0.0,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,0.0,0.0,1.298379254432361,0.5908929743211901,26.96
323.0,13.3,0.7,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.693339043744126,68.0,64.4,1010.96472222222,3639473.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1567.9,1532.5,1172.3,1109.2,0.0,41.0,0.0,0.0,727.0,2382.0,3.78,24.0,3.78,64.0,0.0,1010.96472222222,0.0,57.0,70.7,71.6,57.0,71.6,72.5,72.5,60.8,11.28,85.0,13.824,731.3,34.17,14.021,-2.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.44,64.940575,13.7803143,9.09649361085635,0.0,0.0,0.806947951791399,0.0,0.0,0.0,0.0,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,0.0,0.0,1.298379254432361,0.5908929743211901,22.89
324.0,13.3,0.7,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.693339043744126,68.0,64.4,1010.96472222222,3639473.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1567.9,1532.5,1172.3,1109.2,0.0,41.0,0.0,0.0,727.0,2382.0,3.78,24.0,3.78,64.0,0.0,1010.96472222222,0.0,57.0,70.7,71.6,57.0,71.6,72.5,72.5,60.8,11.28,85.0,13.824,731.3,34.17,14.021,-2.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,727.3,4.444,64.940575,13.7803143,9.09649361085635,0.0,0.0,0.806947951791399,0.0,0.0,0.0,0.0,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,0.0,0.0,1.298379254432361,0.5908929743211901,22.89
325.0,13.4,18.8,726.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,18.5750961507412,68.0,64.4,1010.96527777778,3639475.0,0.0,0.0,5.04652777777778,4.03722222222222,3.78489583333333,1567.9,1532.5,1172.3,1109.2,0.0,885.0,0.0,0.0,725.0,2382.0,3.78,24.0,3.78,149.0,0.0,1010.96527777778,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.82,85.0,13.807,729.2,33.45,13.992,0.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,727.3,4.444,61.7667875,13.7705483,9.09012367394623,0.0,0.0,0.811456917470031,0.951547215772847,0.591263845011989,0.0,0.0458210896960369,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,16.090309933736986,12.997221228028314,1.30563418020928,0.5157538557094131,22.630000000000003
326.0,13.4,18.8,726.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,18.5750961507412,68.0,64.4,1010.96527777778,3639475.0,0.0,0.0,5.04652777777778,4.03722222222222,3.78489583333333,1567.9,1532.5,1172.3,1109.2,0.0,885.0,0.0,0.0,725.0,2382.0,3.78,24.0,3.78,149.0,0.0,1010.96527777778,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.82,85.0,13.807,729.2,33.45,13.992,0.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.9,4.444,61.7667875,13.7705483,9.09012367394623,0.0,0.0,0.811456917470031,0.951547215772847,0.591263845011989,0.0,0.0458210896960369,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,16.090309933736986,12.997221228028314,1.30563418020928,0.5157538557094131,22.630000000000003
327.0,13.3,25.9,725.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,25.5549448588458,68.0,64.4,1010.96583333333,3639477.0,0.0,0.0,5.03958333333333,4.03166666666667,3.7796875,1567.9,1532.5,1172.3,1109.2,0.0,1688.0,0.0,0.0,724.0,2382.0,3.78,24.0,3.76,64.0,0.0,1010.96583333333,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.88,85.0,13.808,728.7,33.44,13.996,4.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.9,4.444,49.80405,13.7705483,9.11860908774505,,0.0,0.819094006453699,1.17048484142325,0.727305336400004,0.0,0.0774931843929624,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,24.854061266578224,21.99529746281707,1.3179222563840016,19.056633004359284,22.559999999999995
328.0,13.3,25.9,725.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,25.5549448588458,68.0,64.4,1010.96583333333,3639477.0,0.0,0.0,5.03958333333333,4.03166666666667,3.7796875,1567.9,1532.5,1172.3,1109.2,0.0,1688.0,0.0,0.0,724.0,2382.0,3.78,24.0,3.76,64.0,0.0,1010.96583333333,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.88,85.0,13.808,728.7,33.44,13.996,4.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.7,4.444,49.80405,13.7705483,9.11860908774505,,0.0,0.819094006453699,1.17048484142325,0.727305336400004,0.0,0.0774931843929624,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,24.854061266578224,21.99529746281707,1.3179222563840016,19.056633004359284,22.559999999999995
329.0,13.3,21.6,725.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,21.3181055712195,68.0,64.4,1010.96638888889,3639479.0,0.0,0.0,5.04097222222222,4.03277777777778,3.78072916666667,1567.9,1532.5,1172.3,1109.2,0.0,2267.0,0.0,0.0,724.0,2382.0,3.78,24.0,3.76,64.0,0.0,1010.96638888889,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.85,85.0,13.807,728.7,34.07,13.996,22.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.7,4.444,45.800195,13.7612706,9.17736945946835,,0.0,0.829490755066799,1.91333363946672,1.18889003688907,0.0,0.105721298208154,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,27.994014952676284,29.993587449296083,1.3346506249024797,19.061884935737062,23.22
330.0,13.3,21.6,725.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,21.3181055712195,68.0,64.4,1010.96638888889,3639479.0,0.0,0.0,5.04097222222222,4.03277777777778,3.78072916666667,1567.9,1532.5,1172.3,1109.2,0.0,2267.0,0.0,0.0,724.0,2382.0,3.78,24.0,3.76,64.0,0.0,1010.96638888889,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.85,85.0,13.807,728.7,34.07,13.996,22.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.8,4.444,45.800195,13.7612706,9.17736945946835,,0.0,0.829490755066799,1.91333363946672,1.18889003688907,0.0,0.105721298208154,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,23.000000000000004,27.994014952676284,29.993587449296083,1.3346506249024797,19.061884935737062,23.22
331.0,13.3,27.0,725.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,26.6182641370906,68.0,64.4,1010.96694444444,3639481.0,0.0,0.0,5.03541666666667,4.02833333333333,3.7765625,1567.9,1532.5,1172.3,1109.2,0.0,2802.0,0.0,0.0,723.0,2382.0,3.78,24.0,3.76,149.0,0.0,1010.96694444444,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.87,85.0,13.807,726.9,33.23,14.002,0.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,725.8,4.444,58.593,13.7705483,9.25842413449196,,0.0,0.841990226279914,1.83882682848343,1.14259366524158,0.0,0.126827762475182,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,21.999999999999996,37.39825435084113,35.9923049391553,1.3547622740843817,19.849563114907234,22.36
332.0,13.3,27.0,725.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,26.6182641370906,68.0,64.4,1010.96694444444,3639481.0,0.0,0.0,5.03541666666667,4.02833333333333,3.7765625,1567.9,1532.5,1172.3,1109.2,0.0,2802.0,0.0,0.0,723.0,2382.0,3.78,24.0,3.76,149.0,0.0,1010.96694444444,0.0,57.0,70.7,71.6,57.0,72.5,72.5,72.5,60.8,10.87,85.0,13.807,726.9,33.23,14.002,0.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,722.6,4.443,58.593,13.7705483,9.25842413449196,,0.0,0.841990226279914,1.83882682848343,1.14259366524158,0.0,0.126827762475182,16.0,20.0,19.0,20.0,21.5,22.5,24.0,16.0,20.0,21.999999999999996,37.39825435084113,35.9923049391553,1.3547622740843817,19.849563114907234,22.36
