time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
201.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.75009,24.0,34.0,1211.9908333333333,4363167.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,78.0,0.0,1211.99083333333,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.4599999999999795,87.0,27.0,13.795,683.5,23.3,13.892,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.750528,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.782074237622563,27.507004195665903,0.0,-0.0004945281279216,-0.75009,0.0,0.0,22.84000000000002
202.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.75009,24.0,34.0,1211.9908333333333,4363167.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,78.0,0.0,1211.99083333333,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.4599999999999795,87.0,27.0,13.795,683.5,23.3,13.892,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.782074237622563,27.507004195665903,0.0,-0.0004945281279216,-0.75009,0.0,0.0,22.84000000000002
203.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.75009,24.0,34.0,1211.9916666666666,4363170.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,23.0,3.54,85.0,0.0,1211.99166666667,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.4599999999999795,87.0,27.0,13.795,683.5,23.3,13.892,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78158881009596,27.506523574352432,0.0,-0.0004806213134708,-0.75009,0.0,0.0,22.84000000000002
204.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.75009,24.0,34.0,1211.9916666666666,4363170.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,23.0,3.54,85.0,0.0,1211.99166666667,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6800000000000068,87.0,27.0,13.811,683.5,23.19,13.904,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.750528,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78158881009596,27.506523574352432,0.0,-0.0004806213134708,-0.75009,0.0,0.0,22.509999999999994
205.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.75009,24.0,34.0,1211.9916666666666,4363170.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,23.0,3.54,85.0,0.0,1211.99166666667,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6800000000000068,87.0,27.0,13.811,683.5,23.19,13.904,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.750528,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78158881009596,27.506523574352432,0.0,-0.0004806213134708,-0.75009,0.0,0.0,22.509999999999994
206.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6819,24.0,34.0,1211.9922222222222,4363172.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,85.0,0.0,1211.99222222222,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6000000000000227,87.0,27.0,13.794,683.5,23.46,13.902,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.750528,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.781146123791338,27.506085271080533,0.0,-0.0004383032719,-0.6819,0.0,0.0,22.859999999999978
207.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6819,24.0,34.0,1211.9922222222222,4363172.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,85.0,0.0,1211.99222222222,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6000000000000227,87.0,27.0,13.794,683.5,23.46,13.902,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7417386,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.781146123791338,27.506085271080533,0.0,-0.0004383032719,-0.6819,0.0,0.0,22.859999999999978
208.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.75009,24.0,34.0,1211.9927777777775,4363174.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,85.0,0.0,1211.99277777778,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.5400000000000205,87.0,27.0,13.794,683.5,23.18,13.897,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.468,0.0,13.7417386,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78064709102647,27.505591179234127,0.0,-0.0004940918464075,-0.75009,0.0,0.0,22.63999999999998
209.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.75009,24.0,34.0,1211.9927777777775,4363174.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,85.0,0.0,1211.99277777778,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.5400000000000205,87.0,27.0,13.794,683.5,23.18,13.897,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,24.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,24.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.468,0.0,13.7695717,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78064709102647,27.505591179234127,0.0,-0.0004940918464075,-0.75009,0.0,0.0,22.63999999999998
210.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.993611111111,4363177.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,141.0,3.54,78.0,0.0,1211.99361111111,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.5400000000000205,87.0,27.0,13.794,683.5,23.18,13.897,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,24.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,24.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7695717,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78020638222541,27.505154833886543,0.0,-0.0004363453475833,-0.6819,0.0,0.0,22.63999999999998
211.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.993611111111,4363177.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,141.0,3.54,78.0,0.0,1211.99361111111,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.7900000000000205,87.0,27.0,13.811,683.4000000000001,23.85,13.904,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,24.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,24.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78020638222541,27.505154833886543,0.0,-0.0004363453475833,-0.6819,0.0,0.0,23.05999999999998
212.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.993611111111,4363177.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,141.0,3.54,78.0,0.0,1211.99361111111,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.7900000000000205,87.0,27.0,13.811,683.4000000000001,23.85,13.904,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,24.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,24.0,24.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.78020638222541,27.505154833886543,0.0,-0.0004363453475833,-0.6819,0.0,0.0,23.05999999999998
213.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.75009,24.0,34.0,1211.9941666666666,4363179.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,23.0,3.54,78.0,0.0,1211.99416666667,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6000000000000227,87.0,27.0,13.794,683.5,23.62,13.905,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,24.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,24.0,24.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77971405487655,27.50466738106589,0.0,-0.0004874528206533,-0.75009,0.0,0.0,23.01999999999998
214.0,13.3,-1.1,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.75009,24.0,34.0,1211.9941666666666,4363179.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,23.0,3.54,78.0,0.0,1211.99416666667,0.0,27.0,27.5,27.5,17.5,52.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6000000000000227,87.0,27.0,13.794,683.5,23.62,13.905,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77971405487655,27.50466738106589,0.0,-0.0004874528206533,-0.75009,0.0,0.0,23.01999999999998
215.0,13.3,-1.2,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.81828,24.0,34.0,1211.9947222222222,4363181.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.99472222222,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6000000000000227,87.0,27.0,13.794,683.5,23.62,13.905,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.468,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77916957053172,27.50412828765517,0.0,-0.00053909341072,-0.81828,0.0,0.0,23.01999999999998
216.0,13.3,-1.2,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.81828,24.0,34.0,1211.9947222222222,4363181.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.99472222222,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.4399999999999977,87.0,27.0,13.793,683.5,23.26,13.876,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.468,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77916957053172,27.50412828765517,0.0,-0.00053909341072,-0.81828,0.0,0.0,22.820000000000004
217.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.9955555555557,4363184.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,23.0,3.54,85.0,0.0,1211.99555555556,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.4399999999999977,87.0,27.0,13.793,683.5,23.26,13.876,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.778710783449977,27.503674043019775,0.0,-0.0004542446353916,-0.6819,0.0,0.0,22.820000000000004
218.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.9955555555557,4363184.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,23.0,3.54,85.0,0.0,1211.99555555556,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6899999999999977,87.0,27.0,13.811,683.5,23.18,13.895,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.778710783449977,27.503674043019775,0.0,-0.0004542446353916,-0.6819,0.0,0.0,22.490000000000002
219.0,13.3,-1.0,681.9,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.9955555555557,4363184.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,23.0,3.54,85.0,0.0,1211.99555555556,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.6899999999999977,87.0,27.0,13.811,683.5,23.18,13.895,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.778710783449977,27.503674043019775,0.0,-0.0004542446353916,-0.6819,0.0,0.0,22.490000000000002
220.0,13.3,-1.0,681.9,0.0,0.0,0.0,22.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.996111111111,4363186.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,23.0,3.54,85.0,0.0,1211.99611111111,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.8799999999999955,87.0,27.0,13.809,683.5,23.14,13.906,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77826276751251,27.50323046288367,0.0,-0.0004435801361083,-0.6819,0.0,0.0,22.260000000000005
221.0,13.3,-1.0,681.9,0.0,0.0,0.0,22.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6819,24.0,34.0,1211.996111111111,4363186.0,0.0,0.0,4.73541666666667,3.78833333333333,3.5515625,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2492.0,3.54,23.0,3.54,85.0,0.0,1211.99611111111,0.0,27.0,27.5,27.5,17.5,51.0,23.0,22.5,20.5,23.0,25.0,21.0,21.0,0.0,0.8799999999999955,87.0,27.0,13.809,683.5,23.14,13.906,31.0,,,0.0,0.0,1.21,22.0,157.0,2.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.9000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.77826276751251,27.50323046288367,0.0,-0.0004435801361083,-0.6819,0.0,0.0,22.260000000000005
