time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),HV EV Battery Power (hp),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
543.0,13.3,1.9,735.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.9007782134232,60.8,64.4,1001.16277777778,3604186.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.6,1171.1,1105.6,0.0,-189.0,0.0,0.0,734.0,2427.0,3.82,23.0,3.82,64.0,0.0,1001.16277777778,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.37,91.0,13.815,739.0,30.53,13.991,-47.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,735.8,4.441,0.0,13.750528,15.1812360628779,0.0,2.2776049960246,1.43059469821605,0.888930058225204,1.9007782134232,0.0,0.0036899698171779,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,1.249732810387337,1.999572496619744,3.664666438603581,27.16
544.0,13.3,1.9,735.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.9007782134232,60.8,64.4,1001.16277777778,3604186.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.6,1171.1,1105.6,0.0,-189.0,0.0,0.0,734.0,2427.0,3.82,23.0,3.82,64.0,0.0,1001.16277777778,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.30000000000001,91.0,13.797,738.9,33.86,13.986,-237.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,735.8,4.441,0.0,13.750528,15.1812360628779,0.0,2.2776049960246,1.43059469821605,0.888930058225204,1.9007782134232,0.0,0.0036899698171779,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,1.3590844312962302,1.999572496619744,3.664666438603581,30.559999999999988
545.0,13.3,1.3,735.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.30070921262613,60.8,64.4,1001.16333333333,3604188.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,1566.2,1527.6,1171.1,1105.6,0.0,-49.0,0.0,0.0,734.0,2427.0,3.82,24.0,3.82,64.0,0.0,1001.16333333333,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.30000000000001,91.0,13.797,738.9,33.86,13.986,-237.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,735.9,4.444,0.0,13.750528,15.1274989019759,0.0,2.2776049960246,0.0,0.0,1.30070921262613,0.0,-0.007378600855742,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,1.3590844312962302,0.0,3.664666438603581,30.559999999999988
546.0,13.3,1.3,735.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.30070921262613,60.8,64.4,1001.16333333333,3604188.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,1566.2,1527.6,1171.1,1105.6,0.0,-49.0,0.0,0.0,734.0,2427.0,3.82,24.0,3.82,64.0,0.0,1001.16333333333,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.22000000000003,91.0,13.799,739.1,31.27,13.997,-5.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,735.9,4.444,0.0,13.7612706,15.1274989019759,0.0,2.2776049960246,0.0,0.0,1.30070921262613,0.0,-0.007378600855742,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,28.04999999999997
547.0,13.3,0.8,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.800545208268539,60.8,64.4,1001.16388888889,3604190.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,24.0,3.82,64.0,0.0,1001.16388888889,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.22000000000003,91.0,13.799,739.1,31.27,13.997,-5.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7612706,15.0748914750072,0.0,2.2776049960246,0.0,0.0,1.30088596343638,0.0,-0.0074044694812025,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,28.04999999999997
548.0,13.3,0.8,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.800545208268539,60.8,64.4,1001.16388888889,3604190.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,24.0,3.82,64.0,0.0,1001.16388888889,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.28000000000003,91.0,13.814,739.1,30.76,13.986,19.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7705483,15.0748914750072,0.0,2.2776049960246,0.0,0.0,1.30088596343638,0.0,-0.0074044694812025,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,27.479999999999972
549.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.16444444444,3604192.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,12.0,3.82,2.0,0.0,1001.16444444444,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.34000000000003,91.0,13.816,739.1,30.5,13.973,19.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.7705483,15.0217967420006,0.0,2.2776049960246,0.0,0.0,0.800545208268539,0.0,-0.0074352241458688,13.0,19.0,17.0,16.0,18.000000000000004,19.0,20.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,27.159999999999968
550.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.16444444444,3604192.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,12.0,3.82,2.0,0.0,1001.16444444444,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,3.34000000000003,91.0,13.816,739.1,30.5,13.973,52.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7417386,15.0217967420006,0.0,2.2776049960246,0.0,0.0,0.800545208268539,0.0,-0.0074352241458688,13.0,19.0,17.0,16.0,18.000000000000004,19.0,20.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,27.159999999999968
551.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.165,3604194.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,12.0,3.82,78.0,0.0,1001.165,0.0,60.5,64.4,59.0,77.0,66.2,62.6,66.2,55.4,3.19999999999999,91.0,13.798,739.1,30.34,13.946,49.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7417386,14.9692001284155,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,-0.0074049661842852,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,27.14000000000001
552.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.165,3604194.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2427.0,3.82,12.0,3.82,78.0,0.0,1001.165,0.0,60.5,64.4,59.0,77.0,66.2,62.6,66.2,55.4,3.19999999999999,91.0,13.798,739.1,30.34,13.946,49.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.7593174,14.9692001284155,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,-0.0074049661842852,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,27.14000000000001
553.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.16555555556,3604196.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,2.0,0.0,1001.16555555556,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,2.67000000000002,91.0,13.75,739.2,39.25,13.994,145.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.7593174,14.9177412385545,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,36.57999999999998
554.0,13.3,0.6,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.600408906201404,60.8,64.4,1001.16555555556,3604196.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,0.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,2.0,0.0,1001.16555555556,0.0,60.5,64.4,58.1,77.0,66.2,62.6,66.2,55.4,2.67000000000002,91.0,13.75,739.2,39.25,13.994,145.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.701698,14.9177412385545,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,20.0,0.0,0.0,3.664666438603581,36.57999999999998
555.0,13.3,0.8,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.800545208268539,60.8,64.4,1001.16611111111,3604198.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,10.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,64.0,0.0,1001.16611111111,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,3.32999999999998,91.0,13.804,739.1,30.84,13.971,111.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7705483,14.8666130362993,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,0.10935162090889206,0.0,3.664666438603581,27.51000000000002
556.0,13.3,0.8,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.800545208268539,60.8,64.4,1001.16611111111,3604198.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,10.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,64.0,0.0,1001.16611111111,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,3.32999999999998,91.0,13.804,739.1,30.84,13.971,111.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7705483,14.8666130362993,0.0,2.2776049960246,0.0,0.0,0.600408906201404,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,0.10935162090889206,0.0,3.664666438603581,27.51000000000002
557.0,13.3,1.6,735.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.60087287707831,60.8,64.4,1001.16666666667,3604200.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,1566.2,1527.6,1171.1,1105.6,0.0,132.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,64.0,0.0,1001.16666666667,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,2.38999999999999,91.0,13.701,739.1,52.1,13.984,215.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.6807011,14.8164101907804,0.0,2.27794166959056,0.849300176654437,0.527730500067944,1.60087287707831,0.0,0.0037018251204718,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,1.4059494116857554,0.9997862483098703,3.6652081463712114,49.71000000000001
558.0,13.3,0.7,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.700477057234972,60.8,64.4,1001.16722222222,3604202.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,80.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,64.0,0.0,1001.16722222222,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,2.38999999999999,91.0,13.701,739.1,52.1,13.984,215.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.6807011,14.8164101907804,0.0,2.27794166959056,0.849300176654437,0.527730500067944,0.700477057234971,0.0,0.0037018251204718,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,1.4059494116857554,0.9997862483098703,3.6652081463712114,49.71000000000001
559.0,13.3,0.7,736.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.700477057234972,60.8,64.4,1001.16722222222,3604202.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,80.0,0.0,0.0,734.0,2500.0,3.82,24.0,3.82,64.0,0.0,1001.16722222222,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,3.25,91.0,13.815,738.9,33.49,13.996,218.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.760294,14.7673880066549,0.0,2.27827273125986,1.94099378881988,1.2060772515528,0.700477057234971,0.0,0.0037034650650926,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,1.1872461698679708,0.9997862483098703,3.665740824597115,30.240000000000002
560.0,13.3,0.7,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.700477057234972,60.8,64.4,1001.16777777778,3604204.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,32.0,0.0,0.0,734.0,2461.0,3.82,24.0,3.82,64.0,0.0,1001.16777777778,0.0,60.5,64.4,59.0,77.0,66.2,63.5,66.2,55.4,3.25,91.0,13.815,738.9,33.49,13.996,218.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.760294,14.7673880066549,0.0,2.27827273125986,1.94099378881988,1.2060772515528,0.700477057234971,0.0,0.0037034650650926,13.0,19.0,17.0,16.0,18.000000000000004,19.0,21.0,13.0,20.0,21.0,1.1872461698679708,0.9997862483098703,3.665740824597115,30.240000000000002
561.0,13.3,0.7,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.700477057234972,60.8,64.4,1001.16777777778,3604204.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,32.0,0.0,0.0,734.0,2461.0,3.82,24.0,3.82,64.0,0.0,1001.16777777778,0.0,60.5,64.4,58.1,76.0,66.2,63.5,67.1,55.4,3.22000000000003,91.0,13.812,739.1,30.81,13.989,87.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.7705483,14.7164850002251,0.0,2.27827273125986,0.0,0.0,0.700477057234971,0.0,0.0037034650650926,13.0,19.0,17.0,16.0,18.000000000000004,19.499999999999996,21.0,13.0,20.0,21.0,0.3905415032460438,0.0,3.665740824597115,27.589999999999968
562.0,13.3,1.0,735.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.00054554817394,60.8,64.4,1001.16833333333,3604206.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,1566.2,1527.6,1171.1,1105.6,0.0,57.0,0.0,0.0,734.0,2461.0,3.82,24.0,3.82,64.0,0.0,1001.16833333333,0.0,60.5,64.4,58.1,76.0,66.2,63.5,67.1,55.4,3.22000000000003,91.0,13.812,739.1,30.81,13.989,87.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.7705483,14.7164850002251,0.0,2.27827273125986,0.0,0.0,0.70038188372176,0.0,0.0037034650650926,13.0,19.0,17.0,16.0,18.000000000000004,19.499999999999996,21.0,13.0,20.0,21.0,0.3905415032460438,0.0,3.665740824597115,27.589999999999968
563.0,13.3,1.0,735.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,1.00054554817394,60.8,64.4,1001.16833333333,3604206.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,1566.2,1527.6,1171.1,1105.6,0.0,57.0,0.0,0.0,734.0,2461.0,3.82,24.0,3.82,64.0,0.0,1001.16833333333,0.0,60.5,64.4,59.0,76.0,66.2,63.5,67.1,55.4,3.41000000000003,91.0,13.798,739.1,33.2,13.978,-109.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.443,0.0,13.740762,14.6644003294586,0.0,2.27827273125986,0.0,0.0,0.70038188372176,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.499999999999996,21.0,13.0,20.0,21.0,1.0622728888292365,0.0,3.665740824597115,29.789999999999974
564.0,13.4,0.7,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.700477057234972,60.8,64.4,1001.16888888889,3604208.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1566.2,1527.6,1171.1,1105.6,0.0,67.0,0.0,0.0,734.0,2461.0,3.82,24.0,3.82,149.0,0.0,1001.16888888889,0.0,60.5,64.4,59.0,76.0,66.2,63.5,67.1,55.4,3.41000000000003,91.0,13.798,739.1,33.2,13.978,-109.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.0,4.444,0.0,13.740762,14.6644003294586,0.0,2.27827273125986,0.0,0.0,0.700477057234971,0.0,0.0,13.0,19.0,17.0,16.0,18.000000000000004,19.499999999999996,21.0,13.0,20.0,21.0,1.0622728888292365,0.0,3.665740824597115,29.789999999999974
